ligand,sample,n_pocket_residues_touched,donor_to_centroid,rg_about_donor,centroid_fe_dist,azimuth_about_axis,distal_half_contacts,distal_half_buried_frac,contact_consensus
G0V,pred.model_idx_4,12,5.252271493435929,6.773632970690221,7.389634612457138,132.61078588665052,93,0.3888888888888889,0.7673280423280423
G0V,pred.model_idx_5,13,5.509789057950564,7.014499471654257,7.455617566704291,31.772506522377743,98,0.3888888888888889,0.8627139744786804
G0V,pred.model_idx_6,13,5.445025445779502,6.928551515873149,7.6535732370165155,98.8784782523099,90,0.4444444444444444,0.8627139744786804
G0V,pred.model_idx_7,14,6.261415022559469,7.66074063528332,8.06044331343244,76.17318567061591,89,0.3333333333333333,0.618282498184459
G0V,pred.model_idx_8,14,5.822208198760598,7.169041015441401,7.756653596262878,43.88404040952147,89,0.3888888888888889,0.8397707231040565
G0V,pred.model_idx_9,14,5.734172985306601,7.268379604910649,7.845696127005678,128.27746096833715,108,0.5,0.7916666666666666
MF8,pred.model_idx_0,5,1.5984181184788546,2.6330380636148134,4.124392148255618,-55.5062448641649,19,0.25,0.8592592592592593
MF8,pred.model_idx_1,4,1.5928179625206373,2.6506322097022648,4.195665349905192,-73.31878257819992,12,0.25,0.7370370370370369
MF8,pred.model_idx_2,6,1.9481660226612754,2.8410871354309273,4.237969582852759,-60.18085114551441,23,0.5,0.7645502645502646
MF8,pred.model_idx_3,4,2.454627753327866,3.2570764327674118,4.36085177289772,40.022899416133264,13,0.0,0.7370370370370369
MF8,pred.model_idx_4,6,2.4600752698511754,3.261991160830043,4.427875299358223,42.42933902033203,17,0.25,0.7354497354497354
MF8,pred.model_idx_5,5,2.187621770861151,2.957333183047787,4.20203023828444,-133.85412751437158,28,0.25,0.6190476190476191
MF8,pred.model_idx_6,5,2.1928586365746425,3.0067222648222396,4.330197968274019,65.73130113438017,14,0.25,0.8592592592592593
MF8,pred.model_idx_7,5,2.996465922497928,3.675987365472182,4.629629409481477,43.89101814793022,7,0.0,0.8592592592592593
MF8,pred.model_idx_8,4,2.521840325958333,3.3089306933408764,4.700778690418886,12.187045800632232,7,0.0,0.6925925925925926
MF8,pred.model_idx_9,5,1.742627397613609,2.731031551142047,4.245077335013687,-179.83400263853355,15,0.25,0.8592592592592593
MWY,pred.model_idx_0,12,5.408926742097494,6.553226482682659,7.1485751505594175,72.9325576876256,49,0.3125,0.6858941439823792
MWY,pred.model_idx_1,14,4.5048562003325845,6.208403159257522,8.452226665074484,-39.41545601477735,68,0.3125,0.6853446934329287
MWY,pred.model_idx_2,10,4.934203890503294,6.073755959416335,6.819350991270999,-140.28634498292357,55,0.25,0.6499518999519
MWY,pred.model_idx_3,11,5.067548870745313,6.282764451379277,7.216616594536777,-171.35517781479712,52,0.1875,0.7481684981684982
MWY,pred.model_idx_4,12,5.968710777562367,7.096665826180971,7.441669388355216,-27.925278387959168,55,0.1875,0.7172415547415547
MWY,pred.model_idx_5,13,4.210099575238708,6.079144616862415,8.061363324248967,-45.86133656314291,63,0.25,0.6461640211640213
MWY,pred.model_idx_6,11,5.125803208084305,6.265727743168798,7.407026711834211,102.88485933852212,52,0.3125,0.70239898989899
MWY,pred.model_idx_7,11,5.674785992493996,6.754039038481591,7.303507629692031,59.68281470087622,59,0.25,0.681990231990232
MWY,pred.model_idx_8,12,5.786483824122552,6.899291948739334,7.4318534670647844,80.31315073089641,43,0.25,0.7288156288156288
MWY,pred.model_idx_9,12,5.801345016855261,6.997278334531869,7.7770848284452825,-115.76540499599464,60,0.3125,0.7462555962555961
MWV,pred.model_idx_0,14,6.851546664174303,8.792976799696449,10.463052816788874,62.11244470314041,96,0.5555555555555556,0.8513888888888889
MWV,pred.model_idx_1,15,6.418298777401039,8.578405617854896,9.991131552331181,60.09864482016839,104,0.6666666666666666,0.8953703703703704
MWV,pred.model_idx_2,16,6.533880496562836,8.568814103415297,10.272237155395972,68.58257563227947,103,0.5555555555555556,0.9097222222222222
MWV,pred.model_idx_3,15,6.226476032924261,8.231841217694454,9.957143466416584,67.95901155091144,103,0.5555555555555556,0.9083333333333334
MWV,pred.model_idx_4,15,5.984031396463259,8.051222721149598,10.28893079848826,63.260901194434034,83,0.3888888888888889,0.8953703703703704
MWV,pred.model_idx_5,15,3.085926577766263,6.312248628658413,9.55704470587173,-86.08800847805261,90,0.3333333333333333,0.9083333333333334
MWV,pred.model_idx_6,14,6.6853176021306595,8.742082757812604,10.03089962162596,59.45058126312631,104,0.6111111111111112,0.8791666666666667
MWV,pred.model_idx_7,14,6.374349251463212,8.491629034918251,10.2684136793733,66.89719937428202,117,0.7222222222222222,0.8648148148148148
MWV,pred.model_idx_8,14,6.490605592572493,8.470561449973538,10.32995731477144,72.1193501420993,99,0.6111111111111112,0.8791666666666667
MWV,pred.model_idx_9,15,6.562366894005792,8.607134776193268,10.185496383823253,62.93307394119827,118,0.7222222222222222,0.8953703703703704
MYT,pred.model_idx_0,9,4.257629586460256,5.256148858577867,6.142348682919307,118.01850670414031,26,0.25,0.6611672278338945
MYT,pred.model_idx_1,8,3.986672382032526,5.025214546195428,5.880655858721859,81.01555198639602,37,0.25,0.8083333333333332
MYT,pred.model_idx_2,9,4.1965813360442095,5.179471906989565,6.114345486931861,61.63511998956147,49,0.625,0.7756453423120089
MYT,pred.model_idx_3,9,4.164400734915993,5.124884664412401,6.187180723439253,73.77670548662982,33,0.125,0.6965207631874298
MYT,pred.model_idx_4,8,4.011303630999429,4.9928592951510735,5.783839387064904,64.8406529511351,29,0.125,0.7298540965207632
MYT,pred.model_idx_5,8,3.9417214254495145,4.934805336169032,5.7848288272474955,118.68723240230825,30,0.125,0.7298540965207632
MYT,pred.model_idx_6,8,4.23706770421524,5.261274968495531,6.1715459137397595,71.16717870910576,29,0.25,0.8083333333333332
MYT,pred.model_idx_7,7,3.718953018010985,4.725669613305362,5.795269076394993,125.65068774318506,27,0.25,0.7731481481481481
MYT,pred.model_idx_8,8,4.245547386669563,5.2373138433855235,6.095978864656528,110.7799843099488,28,0.125,0.7429012345679011
MYT,pred.model_idx_9,8,3.9529024131502757,4.995286072005933,5.859727188460518,101.15150745561142,31,0.125,0.7235690235690235
NH0,pred.model_idx_0,13,6.040271331687763,7.342762496573145,7.978662925875073,-116.79740288790781,85,0.4444444444444444,0.8330843448490507
NH0,pred.model_idx_1,13,5.921229147441298,7.171785201257284,7.937549766280781,129.4348202742941,103,0.5,0.8031084656084655
NH0,pred.model_idx_2,15,6.164404576463396,7.4971930603248955,8.24050752823292,-136.82624777530475,143,0.6666666666666666,0.803794480755265
NH0,pred.model_idx_3,15,5.453386537446974,6.878648733974238,7.45480356275337,-100.41435405454214,97,0.3333333333333333,0.8558641975308643
NH0,pred.model_idx_4,13,5.6876276065762585,7.015820273361349,7.755211205708226,134.6781975656227,80,0.3333333333333333,0.793401805166511
NH0,pred.model_idx_5,15,5.709513925215982,7.119818548401509,7.576717334012964,29.62733770097709,98,0.4444444444444444,0.817220406681191
NH0,pred.model_idx_6,14,6.12191241413024,7.47064589812254,8.159607725124019,-92.40180714609441,103,0.5555555555555556,0.7992283950617285
NH0,pred.model_idx_7,14,6.620353645282465,8.018291517827528,8.50412391118056,156.52378829482672,69,0.2777777777777778,0.6126997095134351
NH0,pred.model_idx_8,14,5.871229795715535,7.248493485601736,7.922535445276685,98.39907324869039,92,0.3888888888888889,0.8412257495590829
NH0,pred.model_idx_9,15,6.0600824904524515,7.506787530430512,8.042022542549367,109.27992497201964,93,0.4444444444444444,0.8265795206971678
MWS,pred.model_idx_0,12,5.198445521320236,6.774224345375748,7.502949238971223,86.28086363534207,67,0.38461538461538464,0.7279558404558403
MWS,pred.model_idx_1,11,5.793806095065261,7.550005705173218,8.563111983677029,97.74041007905228,53,0.3076923076923077,0.7184805934805936
MWS,pred.model_idx_2,13,4.999189797320125,6.617578092838407,7.60263304047671,96.53387534235394,55,0.3076923076923077,0.7317256817256816
MWS,pred.model_idx_3,10,2.1410668452758883,3.9616152289466755,7.029389300618037,-34.27899897414816,38,0.15384615384615385,0.5131105006105007
MWS,pred.model_idx_4,9,5.268090184892352,6.50338816822944,7.368684123687054,66.9059523698678,53,0.3076923076923077,0.5738909238909238
MWS,pred.model_idx_5,10,3.972834857876188,5.595269195523159,6.704263836226456,75.59643691396438,45,0.07692307692307693,0.6713934213934215
MWS,pred.model_idx_6,12,5.231718503971816,6.8963804462383935,8.10150803664133,97.74227422271254,55,0.3076923076923077,0.7418956043956043
MWS,pred.model_idx_7,15,5.8690997885405185,6.9758096649408,7.002741111064088,48.63204711174099,67,0.38461538461538464,0.6337962962962963
MWS,pred.model_idx_8,10,5.249316598932656,6.9780874197044165,7.9515676171837155,89.44363609661707,50,0.15384615384615385,0.7237924112924113
MWS,pred.model_idx_9,10,4.787875999124289,6.419031001638799,7.375372050228159,77.42321974697145,61,0.3076923076923077,0.6972078847078848
NI6,pred.model_idx_0,14,5.901400018761688,7.256630960351838,7.873824966462811,145.7636312142744,85,0.3157894736842105,0.7704206048891292
NI6,pred.model_idx_1,14,6.236620029968111,7.5850456803953525,8.197339730751516,104.36491745900815,97,0.42105263157894735,0.734967320261438
NI6,pred.model_idx_2,15,6.063813333313802,7.378255948535891,8.097716610203705,169.62581124375362,138,0.5789473684210527,0.771707659672056
NI6,pred.model_idx_3,14,6.432129733554803,7.752801600576062,8.401754870815964,-110.80156919078766,134,0.42105263157894735,0.6476870962810075
NI6,pred.model_idx_4,13,5.87792089899782,7.131145370098248,8.05087774816684,81.30011300560143,85,0.42105263157894735,0.7459254071999168
NI6,pred.model_idx_5,15,6.454945233604741,7.8929968676435935,8.29116654673386,-140.97697481927153,89,0.3157894736842105,0.6651234567901235
NI6,pred.model_idx_6,13,6.039608330800408,7.591974315025046,8.088226902174087,-173.71071196599465,83,0.3157894736842105,0.695815177923021
NI6,pred.model_idx_7,15,6.763137523469218,8.212286698343492,8.646889495699076,148.12068849176148,84,0.3684210526315789,0.6270926499254672
NI6,pred.model_idx_8,13,6.058856979284902,7.451123781367691,8.011308497542569,132.21242975238988,87,0.42105263157894735,0.7482583774250441
NI6,pred.model_idx_9,15,6.348615597611237,7.864808872773906,8.316602827187316,117.64669955901431,113,0.47368421052631576,0.6877460535871269
NJ0,pred.model_idx_0,13,5.610756987580571,7.068471624422295,7.728911694002216,173.07858030682644,122,0.47368421052631576,0.6285130718954248
NJ0,pred.model_idx_1,13,5.800284771402426,7.306066502355567,7.583595599637192,-35.496194588858735,98,0.42105263157894735,0.6884025832555244
NJ0,pred.model_idx_2,14,5.84675606426925,7.307630719791614,7.590048841900669,-60.037751331294,104,0.47368421052631576,0.697782446311858
NJ0,pred.model_idx_3,13,5.677240093961813,7.147524212510304,7.64427111462965,-164.20990444735915,82,0.3157894736842105,0.7026882975412387
NJ0,pred.model_idx_4,14,6.052155314442823,7.481109465988668,8.05729143483888,120.28142659807645,115,0.631578947368421,0.757613600995954
NJ0,pred.model_idx_5,14,5.874836454787368,7.52592378138112,7.546980965014295,-55.15898651089375,105,0.42105263157894735,0.6724673202614379
NJ0,pred.model_idx_6,15,6.341238554339924,8.074133774624144,8.247393692484708,78.66157344855807,129,0.6842105263157895,0.7750544662309369
NJ0,pred.model_idx_7,13,5.56483299838023,7.16501594922381,7.388253666952018,-142.54307711347622,126,0.47368421052631576,0.71005291005291
NJ0,pred.model_idx_8,13,6.5155815765872696,8.136792391418906,8.383166737237268,87.33180549987,98,0.3684210526315789,0.7458333333333333
NJ0,pred.model_idx_9,13,5.332664863044672,7.054459090010487,7.308488472459785,-71.41573454619835,134,0.5263157894736842,0.7152427637721757
NJO,pred.model_idx_0,14,6.074108734929759,7.491954811662975,8.094639801976985,-90.86085011267751,108,0.35,0.6584731845954757
NJO,pred.model_idx_1,15,6.328476155540921,7.914516359197194,8.318592384006442,176.89447007260776,107,0.45,0.7490205633910484
NJO,pred.model_idx_2,11,5.319770734134131,6.845942528242549,7.475511655649398,-85.67662407010128,105,0.55,0.620143427741467
NJO,pred.model_idx_3,16,6.50910877568888,8.054998386095432,8.49652172090144,95.1643147416823,107,0.4,0.7664736459886098
NJO,pred.model_idx_4,15,6.650981140121357,8.21498425135435,8.560904705476519,86.11836074082841,99,0.4,0.7604665940450254
NJO,pred.model_idx_5,16,6.636984269276595,8.059150155258308,8.312326914927311,81.48437533193979,86,0.4,0.7435500515995872
NJO,pred.model_idx_6,16,7.086373697323972,8.904031380504001,8.89423238554767,60.32963432056905,132,0.65,0.7126094102358291
NJO,pred.model_idx_7,16,6.8098135593904905,8.5742733294631,8.58517735031773,106.19058202158293,135,0.6,0.7455184802966022
NJO,pred.model_idx_8,13,7.040536600377134,8.7895640762213,8.877835010364295,-48.56089699787018,104,0.4,0.7472390808175122
NJO,pred.model_idx_9,17,6.765137892811204,8.362786219317101,8.505674885554349,60.08446067012238,107,0.4,0.7836830638688224
NYF,pred.model_idx_0,15,6.400205283560398,8.073694147417681,8.339768272230657,61.6176246496165,121,0.47619047619047616,0.7656542636547796
NYF,pred.model_idx_1,15,5.337412566378182,6.936784616373316,7.326898664733028,-48.71389916865599,129,0.47619047619047616,0.74788059473302
NYF,pred.model_idx_2,17,6.1194891189378104,7.897594147940333,8.088916796287585,120.15861716760934,129,0.42857142857142855,0.8068264342774146
NYF,pred.model_idx_3,16,5.733170823667106,7.457752555967952,7.850502580288425,72.11473587652925,123,0.5238095238095238,0.8054002790199901
NYF,pred.model_idx_4,17,7.235529569260799,9.26203646425106,9.177116491640266,85.51734075910689,141,0.47619047619047616,0.8080495356037152
NYF,pred.model_idx_5,14,4.945782287830254,6.645137034651906,7.016891287856197,-83.4860172390432,133,0.5238095238095238,0.7551877378631765
NYF,pred.model_idx_6,18,7.319891931039586,9.22167352768264,9.026296657390267,57.26997242279542,143,0.7142857142857143,0.8027940220922676
NYF,pred.model_idx_7,16,6.6725995691541256,8.699736889900084,8.674528906774238,121.08021091026716,139,0.5714285714285714,0.7178840347055001
NYF,pred.model_idx_8,15,7.2167250289394245,8.931955752137352,9.137769678726876,105.00052944059067,105,0.3333333333333333,0.731357260253029
NYF,pred.model_idx_9,12,4.983278843429124,6.689850212109769,7.052688470312246,-81.35964175540848,111,0.38095238095238093,0.701873897707231
NXR,pred.model_idx_0,15,6.045645016485152,7.692468902797906,8.061046753859939,-30.62796085676522,106,0.47368421052631576,0.7637981118373275
NXR,pred.model_idx_1,15,7.309489008367488,9.285421565067773,9.19001813699608,-75.7936711108732,116,0.42105263157894735,0.8006808278867102
NXR,pred.model_idx_2,16,6.332898616036683,8.002912928011483,8.088299706205849,-6.476308518494104,131,0.631578947368421,0.8267973856209151
NXR,pred.model_idx_3,15,6.565411965855137,8.206416698269777,8.474522677692658,-8.207278743082727,114,0.47368421052631576,0.8341503267973855
NXR,pred.model_idx_4,16,6.954020776351076,8.626703689037983,8.683378571700125,26.956062646892107,118,0.42105263157894735,0.8872549019607843
NXR,pred.model_idx_5,17,6.793130897110171,8.417046054409544,8.312385299036121,19.22505515268239,131,0.5789473684210527,0.8667392883079157
NXR,pred.model_idx_6,16,6.813815748987052,8.812310774109546,8.827324947446462,-51.41840675848619,121,0.5789473684210527,0.8393246187363835
NXR,pred.model_idx_7,16,7.16523187853051,8.832278335160389,8.612697482461108,-19.452841694193975,129,0.5789473684210527,0.850263253449528
NXR,pred.model_idx_8,13,6.786022291574707,8.473631540678383,8.618158221539707,55.01407178387043,103,0.3684210526315789,0.7874727668845316
NXR,pred.model_idx_9,16,6.719158665457873,8.41301773962111,8.545088261824265,179.72788207223053,146,0.631578947368421,0.8872549019607843
PG0,pred.model_idx_0,6,0.9338957131955369,2.6434580335235136,4.53624287854222,-66.77883035250316,22,0.5,0.7923280423280423
PG0,pred.model_idx_1,6,2.587427876410278,3.6353709061112323,4.956559090298935,41.91898374114551,23,0.5,0.7923280423280423
PG0,pred.model_idx_2,7,3.0600523203247687,4.006898410865941,4.813654505999055,40.91735169802936,26,0.5,0.7248677248677249
PG0,pred.model_idx_3,0,0.6310839509328373,2.778995074662782,22.558897578408505,3.175913436881642,6,0.0,0.0
PG0,pred.model_idx_4,5,3.5340888986767154,4.336138460658285,5.423846222354576,39.454375403413096,13,0.25,0.6726190476190477
PG0,pred.model_idx_5,6,0.9016963700437084,2.738897999196027,5.131313729811305,160.62063666690347,20,0.5,0.7923280423280423
PG0,pred.model_idx_6,7,0.9739551853781571,2.793366181688323,5.279755032492038,150.03881690902378,30,0.5,0.7248677248677249
