ligand,arm,file,rep,n_entities,n_query_copies,renumber_offset,renumber_identity,lddt_pli,bisy_rmsd,rot_deg,trans_a,conformer_a,raw_rmsd,pocket_ca_rmsd,n_fit,mapped,copy_chain,fe_dist,xeng,lddt_pli_bestmatch,bisy_bestmatch,same_copy_fe_and_best,inter_copy_min_dist,fg_bb_rmsd_to_crystal,n_fg_atoms,md5,second_fe_dist,second_peripheral_contacts,second_peripheral_residues,second_class
PK9,decoy,PK9__decoy__r3s0.cif,3,2,1,0,1.0,0.26466836734693877,6.738257851170249,156.4257309470863,1.6112651486788683,3.075196605032022,6.738257851170249,0.3794210354803074,45,True,L,2.2043150241857004,2.163117832156458,0.26466836734693877,6.738257851170249,True,3.3911914324929926,0.599753516696204,28,29d8d9ce5cb25ee8e17b009b216c74e3,5.382879813128076,1,212,active_site
TCI,single,TCI__single__r0s0.cif,0,1,1,0,1.0,0.3321342925659473,4.398752844218276,174.11779368568565,2.0798924327597383,1.4483922318104816,4.398752844218276,0.44069026851131105,42,True,L,3.944500823377326,2.6655070024157816,0.3321342925659473,4.398752844218276,True,,0.5869300455287185,28,c7ca7637bd9e60628debc2a9dfb9ca3f,,0,,none
TCI,single,TCI__single__r1s0.cif,1,1,1,0,1.0,0.23741007194244607,6.76067567727207,114.20482678408497,3.7697235659779844,0.9079094213651823,6.76067567727207,0.6058245362130028,42,True,L,3.2693452126370888,1.5967529467539743,0.23741007194244607,6.76067567727207,True,,0.7307480561755092,28,977413c60bdbac15bf4c87cf78b37dfa,,0,,none
TCI,single,TCI__single__r2s0.cif,2,1,1,0,1.0,0.23741007194244607,6.76067567727207,114.20482678408497,3.7697235659779844,0.9079094213651823,6.76067567727207,0.6058245362130028,42,True,L,3.2693452126370888,1.5967529467539743,0.23741007194244607,6.76067567727207,True,,0.7307480561755092,28,977413c60bdbac15bf4c87cf78b37dfa,,0,,none
TCI,single,TCI__single__r3s0.cif,3,1,1,0,1.0,0.23741007194244607,6.76067567727207,114.20482678408497,3.7697235659779844,0.9079094213651823,6.76067567727207,0.6058245362130028,42,True,L,3.2693452126370888,1.5967529467539743,0.23741007194244607,6.76067567727207,True,,0.7307480561755092,28,977413c60bdbac15bf4c87cf78b37dfa,,0,,none
TCI,double,TCI__double__r0s0.cif,0,2,2,0,1.0,0.40767386091127095,5.48129310578169,97.93672523919629,2.7730177963680633,0.8739270881785799,5.48129310578169,0.5073947640639759,42,True,M,5.150061448033333,0.9681889073463447,0.40767386091127095,5.48129310578169,True,10.96053854511784,0.6668888743749288,28,a11356181e3f1c72cda00c85d7af35ff,22.28759037193105,3,"219,239,240",peripheral_groove
TCI,double,TCI__double__r1s0.cif,1,2,2,0,1.0,0.2637889688249401,4.309292398220553,59.784424559263975,1.8271574847588816,1.2011306652232732,4.309292398220553,1.2162507043467774,42,True,L,3.6595339812081793,3.2474874932617355,0.2637889688249401,4.309292398220553,True,2.995545583228339,2.5714604098641365,28,e8c112d0d4f9dcb34a249e7ac1584ff6,6.108080465444736,1,213,active_site
TCI,double,TCI__double__r2s0.cif,2,2,2,0,1.0,0.2637889688249401,4.309292398220553,59.784424559263975,1.8271574847588816,1.2011306652232732,4.309292398220553,1.2162507043467774,42,True,L,3.6595339812081793,3.2474874932617355,0.2637889688249401,4.309292398220553,True,2.995545583228339,2.5714604098641365,28,e8c112d0d4f9dcb34a249e7ac1584ff6,6.108080465444736,1,213,active_site
TCI,double,TCI__double__r3s0.cif,3,2,2,0,1.0,0.2637889688249401,4.309292398220553,59.784424559263975,1.8271574847588816,1.2011306652232732,4.309292398220553,1.2162507043467774,42,True,L,3.6595339812081793,3.2474874932617355,0.2637889688249401,4.309292398220553,True,2.995545583228339,2.5714604098641365,28,e8c112d0d4f9dcb34a249e7ac1584ff6,6.108080465444736,1,213,active_site
TCI,decoy,TCI__decoy__r0s0.cif,0,2,1,0,1.0,0.006594724220623501,18.086557631354918,159.004486333025,16.701651446525837,1.321042467641083,18.086557631354918,0.4381503815817197,42,True,L,17.054586089451153,12.321367518513249,0.006594724220623501,18.086557631354918,True,11.258437366046785,0.49254421621417166,28,da78bc898d2c9270710097dc9ce09c0e,4.594308043693316,0,,active_site
TCI,decoy,TCI__decoy__r1s0.cif,1,2,1,0,1.0,0.3830935251798561,5.828226445566833,101.28379150425292,3.14108942010169,1.0326773019281397,5.828226445566833,0.5310094566414931,42,True,L,4.710185172709542,1.1172906999902714,0.3830935251798561,5.828226445566833,True,8.599816999137031,0.705303646609258,28,8f465e64d6b7e3d2839491529b423de6,17.875591334271416,9,"212,213,214,217,219,220,238,239,240",peripheral_groove
TCI,decoy,TCI__decoy__r2s0.cif,2,2,1,0,1.0,0.3830935251798561,5.828226445566833,101.28379150425292,3.14108942010169,1.0326773019281397,5.828226445566833,0.5310094566414931,42,True,L,4.710185172709542,1.1172906999902714,0.3830935251798561,5.828226445566833,True,8.599816999137031,0.705303646609258,28,8f465e64d6b7e3d2839491529b423de6,17.875591334271416,9,"212,213,214,217,219,220,238,239,240",peripheral_groove
TCI,decoy,TCI__decoy__r3s0.cif,3,2,1,0,1.0,0.3830935251798561,5.828226445566833,101.28379150425292,3.14108942010169,1.0326773019281397,5.828226445566833,0.5310094566414931,42,True,L,4.710185172709542,1.1172906999902714,0.3830935251798561,5.828226445566833,True,8.599816999137031,0.705303646609258,28,8f465e64d6b7e3d2839491529b423de6,17.875591334271416,9,"212,213,214,217,219,220,238,239,240",peripheral_groove
A1ASU,single,A1ASU__single__r0s0.cif,0,1,1,0,1.0,0.7105263157894737,1.9921746689581161,30.121223858003336,0.8889824059285905,1.0869484851925881,1.9921746689581161,1.0048986137263363,48,True,L,1.9792572803264077,0.8084557830276063,0.7105263157894737,1.9921746689581161,True,,2.9368615845497845,24,74cdde3921808f2e3a881f9a4161c2c4,,0,,none
A1ASU,single,A1ASU__single__r1s0.cif,1,1,1,0,1.0,0.8135964912280701,1.353638116748656,15.239323335941222,0.9608440565570991,0.4590081923339105,1.353638116748656,1.0263155894496276,48,True,L,2.037410037079995,0.659018549425174,0.8135964912280701,1.353638116748656,True,,2.9644867894106297,24,6b559b16fa9fe0d2b2d207b7d37763cd,,0,,none
A1ASU,single,A1ASU__single__r2s0.cif,2,1,1,0,1.0,0.8135964912280701,1.353638116748656,15.239323335941222,0.9608440565570991,0.4590081923339105,1.353638116748656,1.0263155894496276,48,True,L,2.037410037079995,0.659018549425174,0.8135964912280701,1.353638116748656,True,,2.9644867894106297,24,6b559b16fa9fe0d2b2d207b7d37763cd,,0,,none
A1ASU,single,A1ASU__single__r3s0.cif,3,1,1,0,1.0,0.8135964912280701,1.353638116748656,15.239323335941222,0.9608440565570991,0.4590081923339105,1.353638116748656,1.0263155894496276,48,True,L,2.037410037079995,0.659018549425174,0.8135964912280701,1.353638116748656,True,,2.9644867894106297,24,6b559b16fa9fe0d2b2d207b7d37763cd,,0,,none
A1ASU,double,A1ASU__double__r0s0.cif,0,2,2,0,1.0,0.7549342105263159,1.986237752488916,22.558886707762728,1.2323762047424238,1.166305693084734,1.986237752488916,1.0517179414297855,48,True,M,2.0175203984223433,0.6267138956768646,0.7549342105263159,1.986237752488916,True,3.568753863934343,3.007155386560408,24,ffb326600a089c102227cd7ef4ae0dfe,6.974530081415908,0,,active_site
A1ASU,double,A1ASU__double__r1s0.cif,1,2,2,0,1.0,0.7039473684210527,1.9503136386591764,20.812520918408612,1.1909517574514354,0.9374681015201667,1.9503136386591764,1.0129980749110243,48,True,L,1.9144056039578368,0.8818483718291174,0.7039473684210527,1.9503136386591764,True,3.153490881050383,2.6801701355382983,24,b392ae14e928b1bd269687fb9b613329,5.0375370787507645,0,,active_site
A1ASU,double,A1ASU__double__r2s0.cif,2,2,2,0,1.0,0.7039473684210527,1.9503136386591764,20.812520918408612,1.1909517574514354,0.9374681015201667,1.9503136386591764,1.0129980749110243,48,True,L,1.9144056039578368,0.8818483718291174,0.7039473684210527,1.9503136386591764,True,3.153490881050383,2.6801701355382983,24,b392ae14e928b1bd269687fb9b613329,5.0375370787507645,0,,active_site
A1ASU,double,A1ASU__double__r3s0.cif,3,2,2,0,1.0,0.7039473684210527,1.9503136386591764,20.812520918408612,1.1909517574514354,0.9374681015201667,1.9503136386591764,1.0129980749110243,48,True,L,1.9144056039578368,0.8818483718291174,0.7039473684210527,1.9503136386591764,True,3.153490881050383,2.6801701355382983,24,b392ae14e928b1bd269687fb9b613329,5.0375370787507645,0,,active_site
A1ASU,decoy,A1ASU__decoy__r0s0.cif,0,2,1,0,1.0,0.6979166666666666,2.044586188179591,24.567644680008517,1.1051672575390543,0.9529585884192907,2.044586188179591,1.0077465630676434,48,True,L,2.069270127288914,0.9997184136906309,0.6979166666666666,2.044586188179591,True,3.009678893488498,2.9700183986121638,24,248688f98f62d55ac73547127dc67ea5,5.897462455118876,0,,active_site
A1ASU,decoy,A1ASU__decoy__r1s0.cif,1,2,1,0,1.0,0.8070175438596491,1.4058873515766341,18.04854059842337,0.9314974904873635,0.4293856017473298,1.4058873515766341,0.9895832455623859,48,True,L,1.9809925448649104,0.6689089732017488,0.8070175438596491,1.4058873515766341,True,3.2655667109410853,2.8330347118321475,24,6d99c147b4dca1ea68ef939faf8335e1,5.69161812420131,1,213,active_site
A1ASU,decoy,A1ASU__decoy__r2s0.cif,2,2,1,0,1.0,0.8070175438596491,1.4058873515766341,18.04854059842337,0.9314974904873635,0.4293856017473298,1.4058873515766341,0.9895832455623859,48,True,L,1.9809925448649104,0.6689089732017488,0.8070175438596491,1.4058873515766341,True,3.2655667109410853,2.8330347118321475,24,6d99c147b4dca1ea68ef939faf8335e1,5.69161812420131,1,213,active_site
A1ASU,decoy,A1ASU__decoy__r3s0.cif,3,2,1,0,1.0,0.8070175438596491,1.4058873515766341,18.04854059842337,0.9314974904873635,0.4293856017473298,1.4058873515766341,0.9895832455623859,48,True,L,1.9809925448649104,0.6689089732017488,0.8070175438596491,1.4058873515766341,True,3.2655667109410853,2.8330347118321475,24,6d99c147b4dca1ea68ef939faf8335e1,5.69161812420131,1,213,active_site
CL6,single,CL6__single__r0s0.cif,0,1,1,0,1.0,0.5056818181818182,3.7807440135704566,141.52080545963926,0.5769325271388221,3.235276437730435,3.7807440135704566,1.2466584868343775,40,True,L,1.9437296815949645,0.440978060048615,0.5056818181818182,3.7807440135704566,True,,5.689743024416943,28,46a9fc120fc1c45497a3b632e7e06299,,0,,none
CL6,single,CL6__single__r1s0.cif,1,1,1,0,1.0,0.5151515151515151,3.706318535514948,160.9083041816719,0.5035435900154842,3.303703536910878,3.706318535514948,1.3225117496243182,40,True,L,1.9155372261263994,0.26702822642231944,0.5151515151515151,3.706318535514948,True,,6.161193163029359,28,73df2fb008b4c53324c3c95f45753948,,0,,none
CL6,single,CL6__single__r2s0.cif,2,1,1,0,1.0,0.5151515151515151,3.706318535514948,160.9083041816719,0.5035435900154842,3.303703536910878,3.706318535514948,1.3225117496243182,40,True,L,1.9155372261263994,0.26702822642231944,0.5151515151515151,3.706318535514948,True,,6.161193163029359,28,73df2fb008b4c53324c3c95f45753948,,0,,none
CL6,single,CL6__single__r3s0.cif,3,1,1,0,1.0,0.5151515151515151,3.706318535514948,160.9083041816719,0.5035435900154842,3.303703536910878,3.706318535514948,1.3225117496243182,40,True,L,1.9155372261263994,0.26702822642231944,0.5151515151515151,3.706318535514948,True,,6.161193163029359,28,73df2fb008b4c53324c3c95f45753948,,0,,none
CL6,double,CL6__double__r0s0.cif,0,2,2,0,1.0,0.5151515151515151,3.7240656994304184,148.71484029669853,0.5069356810288218,3.250069508163876,3.7240656994304184,1.3172980550937543,40,True,M,1.947925763205359,0.2585730801516239,0.5151515151515151,3.7240656994304184,True,10.221431183820746,6.082159585770399,28,bd0226133a4987de011ecb9dc7733b04,18.616006502399884,6,"213,217,219,220,239,240",peripheral_groove
CL6,double,CL6__double__r1s0.cif,1,2,2,0,1.0,0.5236742424242424,3.7680624932907896,165.78483373731163,0.574689406910326,3.3136966434424253,3.7680624932907896,1.2553044711065184,40,True,L,1.9290629290519077,0.5090399003445771,0.5236742424242424,3.7680624932907896,True,3.1089405859473564,5.438637721899065,28,ae7bc9cb33ded57a16797ea00c9e6e92,9.35591105170621,2,"213,220",active_site
CL6,double,CL6__double__r2s0.cif,2,2,2,0,1.0,0.5236742424242424,3.7680624932907896,165.78483373731163,0.574689406910326,3.3136966434424253,3.7680624932907896,1.2553044711065184,40,True,L,1.9290629290519077,0.5090399003445771,0.5236742424242424,3.7680624932907896,True,3.1089405859473564,5.438637721899065,28,ae7bc9cb33ded57a16797ea00c9e6e92,9.35591105170621,2,"213,220",active_site
CL6,double,CL6__double__r3s0.cif,3,2,2,0,1.0,0.5236742424242424,3.7680624932907896,165.78483373731163,0.574689406910326,3.3136966434424253,3.7680624932907896,1.2553044711065184,40,True,L,1.9290629290519077,0.5090399003445771,0.5236742424242424,3.7680624932907896,True,3.1089405859473564,5.438637721899065,28,ae7bc9cb33ded57a16797ea00c9e6e92,9.35591105170621,2,"213,220",active_site
CL6,decoy,CL6__decoy__r0s0.cif,0,2,1,0,1.0,0.896780303030303,0.5756394942793073,1.8506388630931476,0.5357631013557943,0.19385873120917851,0.5756394942793073,1.348340258079865,40,True,L,1.9566802428064636,0.6938377415585545,0.896780303030303,0.5756394942793073,True,3.524922957944692,6.098135812238684,28,253cfc9f0f9ff4ff9374348bfe001741,9.52268424871884,1,213,active_site
CL6,decoy,CL6__decoy__r1s0.cif,1,2,1,0,1.0,0.5246212121212122,3.694002682203702,141.999165009907,0.49581917335921394,3.241459899936938,3.694002682203702,1.3344015539140877,40,True,L,1.9774551344254991,0.2897821171206087,0.5246212121212122,3.694002682203702,True,3.071216815608278,6.312689685674625,28,ec1dd0ce10f8335af56ff861ca9df452,9.676555229371544,1,213,active_site
CL6,decoy,CL6__decoy__r2s0.cif,2,2,1,0,1.0,0.5246212121212122,3.694002682203702,141.999165009907,0.49581917335921394,3.241459899936938,3.694002682203702,1.3344015539140877,40,True,L,1.9774551344254991,0.2897821171206087,0.5246212121212122,3.694002682203702,True,3.071216815608278,6.312689685674625,28,ec1dd0ce10f8335af56ff861ca9df452,9.676555229371544,1,213,active_site
CL6,decoy,CL6__decoy__r3s0.cif,3,2,1,0,1.0,0.5246212121212122,3.694002682203702,141.999165009907,0.49581917335921394,3.241459899936938,3.694002682203702,1.3344015539140877,40,True,L,1.9774551344254991,0.2897821171206087,0.5246212121212122,3.694002682203702,True,3.071216815608278,6.312689685674625,28,ec1dd0ce10f8335af56ff861ca9df452,9.676555229371544,1,213,active_site
A1ASP,single,A1ASP__single__r0s0.cif,0,1,1,0,1.0,0.7666256157635468,1.7300575924343096,12.215438069140115,0.4764852938080649,1.514502443303628,1.7300575924343096,1.0788735885071767,49,True,L,2.112822922528265,0.6289771544211984,0.7666256157635468,1.7300575924343096,True,,2.6073169003341,28,a2cc0a14837030609857f919af21beb7,,0,,none
A1ASP,single,A1ASP__single__r1s0.cif,1,1,1,0,1.0,0.8165024630541872,1.0663990591850039,15.424405783444158,0.4715563684306223,0.39410455540918127,1.0663990591850039,0.6893490781799266,49,True,L,2.087874744094408,0.600698770038365,0.8165024630541872,1.0663990591850039,True,,1.65485079139003,28,7f77dbff62a4f49f864002ad5563d8b7,,0,,none
