ligand,sample,lddt_pli,bisy_rmsd
PG4,PG4__r0s9,0.22608695652173913,7.2845945988569145
PK9,PK9__r0s0,0.3647959183673469,4.984455488498228
PK9,PK9__r0s1,0.21938775510204084,8.315013607001886
PK9,PK9__r0s10,0.3303571428571429,6.808195455109343
PK9,PK9__r0s11,0.24043367346938777,8.312270179830932
PK9,PK9__r0s12,0.1128826530612245,11.75499776511675
PK9,PK9__r0s13,0.06632653061224489,10.398414446134698
PK9,PK9__r0s14,0.20918367346938777,6.462164629699687
PK9,PK9__r0s15,0.15306122448979592,11.109039261270189
PK9,PK9__r0s16,0.19005102040816324,9.468865662003056
PK9,PK9__r0s17,0.1607142857142857,9.188944403880226
PK9,PK9__r0s18,0.22767857142857145,6.560813693920055
PK9,PK9__r0s19,0.12181122448979592,10.459786755725606
PK9,PK9__r0s2,0.04400510204081633,10.422789432922437
PK9,PK9__r0s3,0.17665816326530612,7.574957920885688
PK9,PK9__r0s4,0.33609693877551017,6.951366337906734
PK9,PK9__r0s5,0.09630102040816327,13.37892004821229
PK9,PK9__r0s6,0.12627551020408162,11.20682882188976
PK9,PK9__r0s7,0.16581632653061223,7.224680537860661
PK9,PK9__r0s8,0.07525510204081633,10.889444508468912
PK9,PK9__r0s9,0.09438775510204081,8.906156252234009
PK9,PK9__r1s0,0.14987244897959184,6.276070179891235
PK9,PK9__r1s1,0.13775510204081634,7.57583872869968
PK9,PK9__r1s2,0.21875,6.283325448518476
PK9,PK9__r1s3,0.19706632653061223,6.739849973140778
PK9,PK9__r1s4,0.13903061224489793,9.05067278557891
PKT,PKT__r0s0,0.33371040723981904,5.130836769162476
PKT,PKT__r0s1,0.209841628959276,7.792023086708298
PKT,PKT__r0s10,0.13744343891402716,11.143496704123779
PKT,PKT__r0s11,0.13122171945701358,10.470747176734694
PKT,PKT__r0s12,0.07183257918552036,13.595408916411065
PKT,PKT__r0s13,0.18721719457013575,9.998371163564665
PKT,PKT__r0s14,0.11538461538461539,10.890339258855304
PKT,PKT__r0s15,0.06900452488687783,13.071142119566089
PKT,PKT__r0s16,0.07861990950226244,11.483721835863903
PKT,PKT__r0s17,0.12895927601809953,11.239984426463227
PKT,PKT__r0s18,0.2166289592760181,7.08648250994864
PKT,PKT__r0s19,0.22002262443438914,10.613592976679703
PKT,PKT__r0s2,0.12839366515837103,8.9149711830621
PKT,PKT__r0s3,0.1815610859728507,8.75411031836906
PKT,PKT__r0s4,0.20531674208144796,8.354120066274701
PKT,PKT__r0s5,0.06957013574660634,9.48448382042769
PKT,PKT__r0s6,0.10746606334841628,9.110673844859237
PKT,PKT__r0s7,0.06843891402714931,10.273368245477503
PKT,PKT__r0s8,0.08710407239819004,11.790926070145073
PKT,PKT__r0s9,0.09785067873303167,10.659417718209315
PKT,PKT__r1s0,0.30090497737556565,6.103623414555221
PKT,PKT__r1s1,0.18665158371040724,8.749160537459984
PKT,PKT__r1s2,0.21832579185520362,7.731913081247524
PKT,PKT__r1s3,0.1165158371040724,11.376270228466279
PKT,PKT__r1s4,0.13122171945701358,11.57836200528482
QDJ,QDJ__r0s0,0.644620811287478,2.7881285343226687
QDJ,QDJ__r0s1,0.04144620811287478,13.195971242130975
QDJ,QDJ__r0s10,0.07539682539682539,11.805568798529015
QDJ,QDJ__r0s11,0.09656084656084656,9.079660151671641
QDJ,QDJ__r0s12,0.24338624338624337,7.3294588249953785
QDJ,QDJ__r0s13,0.1247795414462081,10.842628998817249
QDJ,QDJ__r0s14,0.1318342151675485,7.718921186621661
QDJ,QDJ__r0s15,0.09126984126984126,10.367921282214287
QDJ,QDJ__r0s16,0.12786596119929453,9.147925445734812
QDJ,QDJ__r0s17,0.32186948853615516,4.78059182620236
QDJ,QDJ__r0s18,0.09479717813051146,8.323806465867062
QDJ,QDJ__r0s19,0.14947089947089948,8.721669554821624
QDJ,QDJ__r0s2,0.08597883597883597,13.145267767737383
QDJ,QDJ__r0s3,0.19576719576719576,7.916324817933096
QDJ,QDJ__r0s4,0.08774250440917107,9.858619510002624
QDJ,QDJ__r0s5,0.314373897707231,4.959821625922339
QDJ,QDJ__r0s6,0.10890652557319223,12.623658019988106
QDJ,QDJ__r0s7,0.15696649029982362,11.20929449757679
QDJ,QDJ__r0s8,0.2120811287477954,7.7477385608308085
QDJ,QDJ__r0s9,0.10317460317460317,11.86671336676694
QDJ,QDJ__r1s0,0.6190476190476191,3.1353097347624126
QDJ,QDJ__r1s1,0.036155202821869487,12.972511222426753
QDJ,QDJ__r1s2,0.1353615520282187,10.181651551848036
QDJ,QDJ__r1s3,0.0855379188712522,13.382046188601725
QDJ,QDJ__r1s4,0.14638447971781304,10.786177773940283
QDP,QDP__r0s0,0.6533996683250415,2.859370146120017
QDP,QDP__r0s1,0.08374792703150913,10.620470142887697
QDP,QDP__r0s10,0.12769485903814262,14.061153244446208
QDP,QDP__r0s11,0.06840796019900497,11.74659008980798
QDP,QDP__r0s12,0.051824212271973466,14.7046223734254
QDP,QDP__r0s13,0.10240464344941957,11.545767185178354
QDP,QDP__r0s14,0.1969320066334992,8.853350805557428
QDP,QDP__r0s15,0.10530679933665008,11.884565103067722
QDP,QDP__r0s16,0.23756218905472637,7.66638235133424
QDP,QDP__r0s17,0.17081260364842454,9.9096401570813
QDP,QDP__r0s18,0.06260364842454394,13.52990957911888
QDP,QDP__r0s19,0.10406301824212272,11.225917926335148
QDP,QDP__r0s2,0.053482587064676616,13.891787829078579
QDP,QDP__r0s3,0.17039800995024876,11.1974422099825
QDP,QDP__r0s4,0.07172470978441128,13.790556370723152
QDP,QDP__r0s5,0.16003316749585406,9.552197887688726
QDP,QDP__r0s6,0.12106135986733002,10.97588024197454
QDP,QDP__r0s7,0.1388888888888889,9.805924183456915
QDP,QDP__r0s8,0.07048092868988391,13.946465967204475
QDP,QDP__r0s9,0.23590381426202323,6.4905817911177275
QDP,QDP__r1s0,0.6944444444444444,2.5875242044898425
QDP,QDP__r1s1,0.5058043117744611,5.094218693248155
QDP,QDP__r1s2,0.10033167495854063,12.2491484559919
QDP,QDP__r1s3,0.33789386401326704,5.761718848825922
QDP,QDP__r1s4,0.12935323383084577,7.763141656294048
QDV,QDV__r0s0,0.5700290275761974,3.4279864166077623
QDV,QDV__r0s1,0.29753265602322204,6.652816599487139
QDV,QDV__r0s10,0.06059506531204645,14.258300453314781
QDV,QDV__r0s11,0.045355587808417995,15.614162264771073
QDV,QDV__r0s12,0.0809143686502177,14.24817127863169
QDV,QDV__r0s13,0.04499274310595065,15.952066379182526
QDV,QDV__r0s14,0.04862119013062409,16.665925876200628
QDV,QDV__r0s15,0.04390420899854862,13.76180768308414
QDV,QDV__r0s16,0.1378809869375907,12.168876440137097
QDV,QDV__r0s17,0.03701015965166909,13.979583099004298
QDV,QDV__r0s18,0.06204644412191582,13.5145285421359
QDV,QDV__r0s19,0.06095791001451378,12.447908739761106
QDV,QDV__r0s2,0.026487663280116112,14.005383935000921
QDV,QDV__r0s3,0.12010159651669085,7.302119643252358
QDV,QDV__r0s4,0.04862119013062409,16.846588548595438
QDV,QDV__r0s5,0.11973875181422351,10.127410670659575
QDV,QDV__r0s6,0.0874455732946299,14.64384551765334
QDV,QDV__r0s7,0.10595065312046445,10.530706321420206
QDV,QDV__r0s8,0.11683599419448476,9.539011573563021
QDV,QDV__r0s9,0.06059506531204645,14.66538700318948
QDY,QDY__r0s0,0.35220125786163525,6.292759276296281
QDY,QDY__r0s1,0.18632075471698115,7.3610525741955986
QDY,QDY__r0s10,0.1470125786163522,9.646442792245102
QDY,QDY__r0s11,0.09316037735849056,11.094775568261747
QDY,QDY__r0s12,0.14897798742138366,7.706995740949188
QDY,QDY__r0s13,0.1800314465408805,9.304880277519002
QDY,QDY__r0s14,0.12735849056603774,8.051798491416427
QDY,QDY__r0s15,0.18199685534591195,9.326836665427297
QDY,QDY__r0s16,0.04874213836477988,11.914005460120356
QDY,QDY__r0s17,0.04834905660377359,12.33160604170679
QDY,QDY__r0s18,0.1179245283018868,9.44132763427296
QDY,QDY__r0s19,0.17924528301886794,9.1461835635023
QDY,QDY__r0s2,0.16470125786163523,8.376930236050237
QDY,QDY__r0s3,0.10731132075471699,8.216039795046779
QDY,QDY__r0s4,0.02358490566037736,14.162651648250916
QDY,QDY__r0s5,0.10141509433962265,9.529800091022349
QDY,QDY__r0s6,0.03773584905660378,10.967428544263079
QDY,QDY__r0s7,0.04756289308176101,11.80867726514693
QDY,QDY__r0s8,0.07861635220125787,10.370962157861445
QDY,QDY__r0s9,0.10455974842767296,8.947420010224652
QE4,QE4__r0s0,0.7333603896103896,1.6421267701868854
QE4,QE4__r0s1,0.08969155844155845,11.31094955233906
QE4,QE4__r0s10,0.15137987012987014,7.876497925386599
QE4,QE4__r0s11,0.12094155844155843,11.23328306590174
QE4,QE4__r0s12,0.1278409090909091,10.93385969061273
QE4,QE4__r0s13,0.07670454545454546,13.72432460906843
QE4,QE4__r0s14,0.2597402597402597,7.172224961233614
QE4,QE4__r0s15,0.13027597402597405,13.938299884103236
QE4,QE4__r0s16,0.27962662337662336,6.423235117087753
QE4,QE4__r0s17,0.37256493506493504,5.883594206255241
QE4,QE4__r0s18,0.16680194805194803,12.437288507289235
QE4,QE4__r0s19,0.1185064935064935,8.787175891739198
QE4,QE4__r0s2,0.07873376623376624,14.981407845041373
QE4,QE4__r0s3,0.056006493506493504,13.14066781187341
QE4,QE4__r0s4,0.06858766233766234,14.809376229391633
QE4,QE4__r0s5,0.39163961038961037,4.49122365241363
QE4,QE4__r0s6,0.06858766233766234,12.622366697694476
QE4,QE4__r0s7,0.1663961038961039,9.127989961255766
QE4,QE4__r0s8,0.10957792207792208,11.692207168416138
QE4,QE4__r0s9,0.461038961038961,4.675579735167488
QEA,QEA__r0s0,0.5595238095238095,4.385261214740372
QEA,QEA__r0s1,0.07738095238095238,10.893423528154733
QEA,QEA__r0s10,0.1173469387755102,11.047071638259188
QEA,QEA__r0s11,0.11224489795918367,10.665483024644747
QEA,QEA__r0s12,0.2457482993197279,6.9529123085653906
QEA,QEA__r0s13,0.3784013605442177,5.663299497580236
QEA,QEA__r0s14,0.3605442176870748,5.5532740806220575
QEA,QEA__r0s15,0.4285714285714286,5.58651455878645
QEA,QEA__r0s16,0.17814625850340138,9.400295075583372
QEA,QEA__r0s17,0.06292517006802721,12.496376091963482
QEA,QEA__r0s18,0.16921768707482993,9.82519405537224
QEA,QEA__r0s19,0.17644557823129253,8.281742971809921
QEA,QEA__r0s2,0.17049319727891155,9.900016464784107
QEA,QEA__r0s3,0.06462585034013606,12.709811619006757
QEA,QEA__r0s4,0.05229591836734694,12.83468533556794
QEA,QEA__r0s5,0.09693877551020408,9.40323461602732
QEA,QEA__r0s6,0.15433673469387754,9.087169819953907
QEA,QEA__r0s7,0.09481292517006804,11.506384627895034
QEA,QEA__r0s8,0.14795918367346939,9.79876937324774
QEA,QEA__r0s9,0.08801020408163265,12.000123344614444
QEP,QEP__r0s0,0.5646417445482866,3.8861336986011974
QEP,QEP__r0s1,0.16471962616822428,7.024240216356237
QEP,QEP__r0s10,0.2087227414330218,9.022357441358448
QEP,QEP__r0s11,0.07710280373831775,13.022552604144941
QEP,QEP__r0s12,0.1810747663551402,8.666450982391899
QEP,QEP__r0s13,0.28582554517133957,9.269857535153383
QEP,QEP__r0s14,0.08216510903426791,8.77951485835142
QEP,QEP__r0s15,0.3679906542056075,5.412011578247059
QEP,QEP__r0s16,0.38668224299065423,6.046945928859788
QEP,QEP__r0s17,0.049454828660436136,12.915845086077502
QEP,QEP__r0s18,0.1690031152647975,9.231076881671699
QEP,QEP__r0s19,0.19003115264797507,7.845517342352688
QEP,QEP__r0s2,0.08450155763239875,8.209230613962967
QEP,QEP__r0s3,0.045171339563862926,12.921836753982841
QEP,QEP__r0s4,0.5237538940809969,4.243698774818637
QEP,QEP__r0s5,0.11214953271028036,12.011343803936708
QEP,QEP__r0s6,0.05957943925233644,10.536804925452069
QEP,QEP__r0s7,0.0689252336448598,12.51018152326182
QEP,QEP__r0s8,0.025311526479750775,14.035470333031908
QEP,QEP__r0s9,0.06853582554517133,11.322173646161511
QES,QES__r0s0,0.7757009345794392,1.6820340922447707
QES,QES__r0s1,0.22118380062305296,8.410968170158084
QES,QES__r0s10,0.07320872274143302,14.314647940611536
QES,QES__r0s11,0.10202492211838006,10.520477248014094
QES,QES__r0s12,0.2877725856697819,6.3384439997569855
QES,QES__r0s13,0.07242990654205607,11.30325024153877
QES,QES__r0s14,0.06853582554517133,11.594953304247852
QES,QES__r0s15,0.09501557632398754,10.853545596269282
QES,QES__r0s16,0.1588785046728972,12.384312076022532
QES,QES__r0s17,0.17523364485981308,8.839168858197805
QES,QES__r0s18,0.3613707165109034,5.252191078540192
QES,QES__r0s19,0.47975077881619943,3.096955510843773
QES,QES__r0s2,0.08255451713395637,11.884280756982353
QES,QES__r0s3,0.07749221183800623,10.915175074093112
QES,QES__r0s4,0.11799065420560748,13.352546379528059
QES,QES__r0s5,0.05334890965732087,12.425039425086485
QES,QES__r0s6,0.18730529595015577,8.82763621919717
QES,QES__r0s7,0.07710280373831775,11.128464373213813
QES,QES__r0s8,0.12733644859813084,7.543910657936538
QES,QES__r0s9,0.08177570093457943,11.914567301054635
RIT,RIT__r0s0,0.6741676942046856,1.5549395612066754
RIT,RIT__r0s1,0.1596794081381011,9.376864154359307
RIT,RIT__r0s10,0.14180024660912455,7.247372635378526
RIT,RIT__r0s11,0.14919852034525277,9.676808681717052
RIT,RIT__r0s12,0.05209617755856967,14.091376487489308
RIT,RIT__r0s13,0.32552404438964244,7.030139383110438
RIT,RIT__r0s14,0.06442663378545006,13.033568934087079
RIT,RIT__r0s15,0.08353884093711467,11.11669213601715
RIT,RIT__r0s16,0.11159062885326756,9.274367233549857
RIT,RIT__r0s17,0.11775585696670776,11.73002824172279
RIT,RIT__r0s18,0.1186806411837238,12.091129479831222
RIT,RIT__r0s19,0.18588162762022195,7.548803450040472
RIT,RIT__r0s2,0.1843403205918619,11.129918667429058
RIT,RIT__r0s3,0.5382244143033292,2.1366084632651714
RIT,RIT__r0s4,0.09155363748458693,11.464107980023474
RIT,RIT__r0s5,0.25400739827373614,7.622252984641862
RIT,RIT__r0s6,0.3205918618988902,6.090396628733148
RIT,RIT__r0s7,0.19358816276202218,7.1163093853386
RIT,RIT__r0s8,0.20869297163995068,7.807014092934358
RIT,RIT__r0s9,0.12114673242909987,8.079950458901163
T0K,T0K__r0s0,0.202217125382263,8.981261575238584
T0K,T0K__r0s1,0.052752293577981654,11.673598339442972
T0K,T0K__r0s10,0.04396024464831805,11.759077582041112
T0K,T0K__r0s11,0.03172782874617737,12.285559357035712
T0K,T0K__r0s12,0.18807339449541283,8.351172646509252
T0K,T0K__r0s13,0.0672782874617737,10.482693550423216
T0K,T0K__r0s14,0.1735474006116208,8.337208555967548
T0K,T0K__r0s15,0.05695718654434251,12.25581711343771
T0K,T0K__r0s16,0.035168195718654434,13.801009277948532
T0K,T0K__r0s17,0.18922018348623854,9.646736956423553
T0K,T0K__r0s18,0.04931192660550458,11.610182754628937
T0K,T0K__r0s19,0.13035168195718655,9.40020834829409
T0K,T0K__r0s2,0.12538226299694188,10.798506951377444
T0K,T0K__r0s3,0.13340978593272174,9.980573239677845
T0K,T0K__r0s4,0.077217125382263,11.746959464089578
T0K,T0K__r0s5,0.1636085626911315,10.375162225444706
T0K,T0K__r0s6,0.04548929663608563,12.814489555170594
T0K,T0K__r0s7,0.035550458715596325,13.350375634631401
T0K,T0K__r0s8,0.08906727828746178,10.999803470935458
T0K,T0K__r0s9,0.04969418960244648,12.566032867256752
TCI,TCI__r0s0,0.3824940047961631,5.534532341222402
TCI,TCI__r0s1,0.2422062350119904,10.952274854688978
TCI,TCI__r0s10,0.2709832134292566,6.3781350064919025
TCI,TCI__r0s11,0.14628297362110312,7.796114156065716
TCI,TCI__r0s12,0.20083932853717026,13.536859951121826
TCI,TCI__r0s13,0.19004796163069546,13.812833911337897
TCI,TCI__r0s14,0.22302158273381295,9.349273728921597
TCI,TCI__r0s15,0.17925659472422062,10.874149948389613
TCI,TCI__r0s16,0.18585131894484413,13.036869681083223
TCI,TCI__r0s17,0.11630695443645084,15.896539000598358
TCI,TCI__r0s18,0.36390887290167867,5.449792517946273
TCI,TCI__r0s19,0.4064748201438849,5.06168840207131
TCI,TCI__r0s2,0.25239808153477217,8.672603320542581
TCI,TCI__r0s3,0.19244604316546762,10.800900669945898
TCI,TCI__r0s4,0.1013189448441247,14.943086599543468
TCI,TCI__r0s5,0.14628297362110312,13.635914296167305
TCI,TCI__r0s6,0.32194244604316546,5.441321416477969
TCI,TCI__r0s7,0.3405275779376499,6.911779697028019
TCI,TCI__r0s8,0.3752997601918465,5.150748139483727
TCI,TCI__r0s9,0.21282973621103118,10.138810362855073
X5Y,X5Y__r0s0,0.75,1.3415108940554572
X5Y,X5Y__r0s1,0.18295019157088122,8.54397206854759
X5Y,X5Y__r0s10,0.18726053639846743,8.611833488170861
X5Y,X5Y__r0s11,0.10440613026819923,13.145981800834816
X5Y,X5Y__r0s12,0.19348659003831417,8.945947304628417
X5Y,X5Y__r0s13,0.16618773946360155,7.638644164988071
X5Y,X5Y__r0s14,0.25526819923371646,5.8872685913467135
X5Y,X5Y__r0s15,0.08524904214559387,13.00459938995997
X5Y,X5Y__r0s16,0.3194444444444444,7.535587026142698
X5Y,X5Y__r0s17,0.17480842911877395,9.321358109016158
X5Y,X5Y__r0s18,0.11685823754789272,8.577749802759971
X5Y,X5Y__r0s19,0.16283524904214558,10.625966947634678
X5Y,X5Y__r0s2,0.1293103448275862,10.805594312681217
X5Y,X5Y__r0s3,0.19444444444444445,9.196459545238577
X5Y,X5Y__r0s4,0.1781609195402299,7.279176828510657
X5Y,X5Y__r0s5,0.10871647509578544,11.670719460909881
X5Y,X5Y__r0s6,0.06944444444444445,13.117155675240907
X5Y,X5Y__r0s7,0.15996168582375478,11.640132180156922
X5Y,X5Y__r0s8,0.07279693486590039,7.958342387924025
X5Y,X5Y__r0s9,0.11590038314176246,11.754428435697132
X6J,X6J__r0s0,0.6938596491228071,1.631190099423446
X6J,X6J__r0s1,0.18026315789473685,11.479312722230103
X6J,X6J__r0s10,0.13684210526315788,8.77412483248738
X6J,X6J__r0s11,0.1350877192982456,8.774107103494108
X6J,X6J__r0s12,0.09912280701754386,10.13892417258651
X6J,X6J__r0s13,0.14342105263157895,11.416577197982779
X6J,X6J__r0s14,0.2149122807017544,7.236717047728403
X6J,X6J__r0s15,0.07149122807017544,12.148871785455205
X6J,X6J__r0s16,0.1267543859649123,9.596607852604457
X6J,X6J__r0s17,0.037719298245614034,15.433156660088402
X6J,X6J__r0s18,0.17105263157894737,10.193459286206224
X6J,X6J__r0s19,0.39473684210526316,4.6708511840866835
X6J,X6J__r0s2,0.13771929824561402,10.002914931389633
X6J,X6J__r0s3,0.11008771929824561,12.541180657497803
X6J,X6J__r0s4,0.06271929824561404,9.505653604561038
X6J,X6J__r0s5,0.06973684210526315,12.206598971692975
X6J,X6J__r0s6,0.3035087719298246,5.909735152391414
X6J,X6J__r0s7,0.14649122807017545,9.168202311338206
X6J,X6J__r0s8,0.1280701754385965,12.192750068877142
X6J,X6J__r0s9,0.06798245614035088,13.06897452105479
X6S,X6S__r0s0,0.7572741194486984,1.2900328019065403
X6S,X6S__r0s1,0.19563552833078102,8.180651844676671
X6S,X6S__r0s10,0.14280245022970905,8.426691920936198
X6S,X6S__r0s11,0.15735068912710568,10.414647886702053
X6S,X6S__r0s12,0.09150076569678407,12.782632638039134
X6S,X6S__r0s13,0.16462480857580397,9.810356583990584
X6S,X6S__r0s14,0.11370597243491577,8.531995161519761
X6S,X6S__r0s15,0.18108728943338437,8.54956031734105
X6S,X6S__r0s16,0.23774885145482388,6.966120465361933
X6S,X6S__r0s17,0.06431852986217458,8.276080875371704
X6S,X6S__r0s18,0.15505359877488514,11.702472003530925
X6S,X6S__r0s19,0.3847626339969372,4.540280757542613
X6S,X6S__r0s2,0.08537519142419603,13.22449071188989
X6S,X6S__r0s3,0.30359877488514553,6.3343378444104665
X6S,X6S__r0s4,0.2986217457886677,5.6049679617790105
X6S,X6S__r0s5,0.04938744257274119,10.357985389813296
X6S,X6S__r0s6,0.17151607963246554,8.059531578039364
X6S,X6S__r0s7,0.08920367534456355,11.405989640104412
X6S,X6S__r0s8,0.23238897396630936,6.528043536529496
X6S,X6S__r0s9,0.21745788667687593,7.433121958572928
X6V,X6V__r0s0,0.7057245080500893,1.8292850350404073
X6V,X6V__r0s1,0.1453488372093023,10.321252716664427
X6V,X6V__r0s10,0.18291592128801432,10.556344626566116
X6V,X6V__r0s11,0.18202146690518783,8.91944136603472
X6V,X6V__r0s12,0.13595706618962433,9.734173119016395
X6V,X6V__r0s13,0.10465116279069767,10.445394180683094
X6V,X6V__r0s14,0.11851520572450805,10.165727964969614
X6V,X6V__r0s15,0.11359570661896243,12.424826817430821
X6V,X6V__r0s16,0.27415026833631484,7.803133938032108
X6V,X6V__r0s17,0.07692307692307693,10.623740804899109
X6V,X6V__r0s18,0.08363148479427548,9.928184150462858
X6V,X6V__r0s19,0.11046511627906977,10.384713270553272
X6V,X6V__r0s2,0.0907871198568873,11.17877374437179
X6V,X6V__r0s3,0.13282647584973167,8.71881123181797
X6V,X6V__r0s4,0.1569767441860465,8.160294236406987
X6V,X6V__r0s5,0.09391771019677997,10.80967203260318
X6V,X6V__r0s6,0.040697674418604654,13.93248761174684
X6V,X6V__r0s7,0.10778175313059034,9.310809182314962
X6V,X6V__r0s8,0.2052772808586762,8.014596625168368
X6V,X6V__r0s9,0.5049194991055457,3.3173509646534702
X71,X71__r0s0,0.7044223826714802,2.104678112813638
X71,X71__r0s1,0.1430505415162455,7.727443891354234
X71,X71__r0s10,0.1466606498194946,7.8595814594424835
X71,X71__r0s11,0.21886281588447654,7.541531052113032
X71,X71__r0s12,0.4634476534296029,4.028726884770804
X71,X71__r0s13,0.20577617328519854,8.763002387868397
X71,X71__r0s14,0.12409747292418773,9.008562213841259
X71,X71__r0s15,0.41064981949458484,6.0700162595702265
X71,X71__r0s16,0.10875451263537905,13.819516925169708
X71,X71__r0s17,0.06362815884476535,11.899914755215091
X71,X71__r0s18,0.32445848375451264,6.211643066416194
X71,X71__r0s19,0.1832129963898917,8.876659382679204
X71,X71__r0s2,0.23510830324909748,7.798039198078327
X71,X71__r0s3,0.13628158844765342,11.24652634846771
X71,X71__r0s4,0.3100180505415162,7.502839400115255
X71,X71__r0s5,0.22382671480144406,9.838167111879685
X71,X71__r0s6,0.18772563176895307,10.584369534260684
X71,X71__r0s7,0.12048736462093862,13.080097834440906
X71,X71__r0s8,0.08935018050541516,13.528337614487967
X71,X71__r0s9,0.18546931407942238,12.675282143482994
X74,X74__r0s0,0.7456964006259781,1.4868502119488884
X74,X74__r0s1,0.07589984350547732,14.195389075738335
X74,X74__r0s10,0.07003129890453834,13.747346159407027
X74,X74__r0s11,0.04812206572769953,11.980779043414065
X74,X74__r0s12,0.16549295774647887,10.907718161931001
X74,X74__r0s13,0.1134585289514867,8.200376720185822
X74,X74__r0s14,0.08215962441314553,13.207831713060807
X74,X74__r0s15,0.08294209702660407,11.592074710653327
X74,X74__r0s16,0.0594679186228482,13.802833207238962
X74,X74__r0s17,0.17879499217527386,7.263249192652379
X74,X74__r0s18,0.09428794992175274,13.111875309808275
X74,X74__r0s19,0.24452269170579027,6.210837692572066
X74,X74__r0s2,0.09389671361502347,13.582231323411019
X74,X74__r0s3,0.06885758998435054,13.242934945394062
X74,X74__r0s4,0.06142410015649452,13.80158452048996
X74,X74__r0s5,0.16353677621283255,13.24324206365301
X74,X74__r0s6,0.05985915492957747,14.460046277534396
X74,X74__r0s7,0.14280125195618154,9.477271583124379
X74,X74__r0s8,0.1651017214397496,7.471694711792806
X74,X74__r0s9,0.17566510172143976,9.42976765721991
X7D,X7D__r0s0,0.7777366863905326,1.2651756307108457
X7D,X7D__r0s1,0.10281065088757396,11.751686111388386
X7D,X7D__r0s10,0.061020710059171604,12.784093990589119
X7D,X7D__r0s11,0.271819526627219,5.729856067309773
X7D,X7D__r0s12,0.28661242603550297,6.08736490583909
X7D,X7D__r0s13,0.09652366863905325,9.804772497181792
X7D,X7D__r0s14,0.04955621301775148,13.557718808372703
X7D,X7D__r0s15,0.23520710059171598,6.522246156469002
X7D,X7D__r0s16,0.05806213017751479,13.631641536292594
X7D,X7D__r0s17,0.15051775147928992,13.013486269525556
X7D,X7D__r0s18,0.11649408284023668,10.203287260626883
X7D,X7D__r0s19,0.07433431952662722,9.926268083312547
X7D,X7D__r0s2,0.13683431952662722,10.023336407601695
X7D,X7D__r0s3,0.10428994082840237,12.949658283815312
X7D,X7D__r0s4,0.0625,10.531272759765478
X7D,X7D__r0s5,0.09763313609467456,10.911190952417567
X7D,X7D__r0s6,0.13942307692307693,12.745165192750047
X7D,X7D__r0s7,0.08542899408284024,10.497962954337696
X7D,X7D__r0s8,0.09578402366863906,12.224794493328087
X7D,X7D__r0s9,0.12463017751479291,11.741239524045765
X7J,X7J__r0s0,0.3876288659793814,5.4127170604215005
X7J,X7J__r0s1,0.08865979381443298,13.53098419906974
X7J,X7J__r0s10,0.1154639175257732,10.253392153115884
X7J,X7J__r0s11,0.11546391752577319,7.629503483559836
X7J,X7J__r0s12,0.14690721649484537,8.888856936808661
X7J,X7J__r0s13,0.16701030927835053,8.034673991088011
X7J,X7J__r0s14,0.22319587628865978,6.587469139969179
X7J,X7J__r0s15,0.20309278350515464,9.623245168404164
X7J,X7J__r0s16,0.10463917525773196,11.011000816369476
X7J,X7J__r0s17,0.14793814432989694,8.195107056098575
X7J,X7J__r0s18,0.0979381443298969,12.057925570454882
X7J,X7J__r0s19,0.22422680412371135,9.64614108686177
X7J,X7J__r0s2,0.2639175257731958,8.385997706578408
X7J,X7J__r0s3,0.20257731958762887,8.50838624908635
X7J,X7J__r0s4,0.17783505154639173,10.661435340046582
X7J,X7J__r0s5,0.05515463917525773,12.326883448266221
X7J,X7J__r0s6,0.08556701030927835,8.446368577083673
X7J,X7J__r0s7,0.2056701030927835,10.16843984794428
X7J,X7J__r0s8,0.17422680412371133,10.387849478700238
X7J,X7J__r0s9,0.17577319587628865,10.782812484515137
X7M,X7M__r0s0,0.7075358851674641,2.281490295215537
X7M,X7M__r0s1,0.0514354066985646,12.67851911482202
X7M,X7M__r0s10,0.2159090909090909,7.2292132753603715
X7M,X7M__r0s11,0.18660287081339713,7.945130709846622
X7M,X7M__r0s12,0.3050239234449761,6.601524270056595
X7M,X7M__r0s13,0.08732057416267944,12.981275188737536
X7M,X7M__r0s14,0.07057416267942583,11.001233916601333
X7M,X7M__r0s15,0.14892344497607657,9.801615055423152
X7M,X7M__r0s16,0.0861244019138756,13.472100597203909
X7M,X7M__r0s17,0.4688995215311005,4.976041018487581
X7M,X7M__r0s18,0.15251196172248804,11.04754816407538
X7M,X7M__r0s19,0.16746411483253587,10.467483410124391
X7M,X7M__r0s2,0.06399521531100479,12.254298119941856
X7M,X7M__r0s3,0.1381578947368421,10.067856905423456
X7M,X7M__r0s4,0.1291866028708134,8.789891455528323
X7M,X7M__r0s5,0.2595693779904306,6.811284908681074
X7M,X7M__r0s6,0.03110047846889952,13.671384898756104
X7M,X7M__r0s7,0.17464114832535885,9.777639908524394
X7M,X7M__r0s8,0.17942583732057416,11.398026820869717
X7M,X7M__r0s9,0.34748803827751196,5.577178612676518
X7P,X7P__r0s0,0.5178117048346056,4.790716461310992
X7P,X7P__r0s1,0.09796437659033079,12.368682724114672
X7P,X7P__r0s10,0.33460559796437656,8.984437659833874
X7P,X7P__r0s11,0.1743002544529262,13.085399899000944
X7P,X7P__r0s12,0.044529262086514,11.413090024950964
