name,tag,rank,xeng
7UFC_NJO,run5_s45,0,0.8845031158488831
7UFC_NJO,run5_s45,1,0.9291113092266665
7UFC_NJO,run5_s45,2,0.8851751964140531
7UFC_NJO,run5_s45,3,0.916945601624948
7UFC_NJO,run5_s45,4,0.8764659310236673
7UFD_T0K,run5_s45,0,0.6195619474739044
7UFD_T0K,run5_s45,1,0.6328348215872245
7UFD_T0K,run5_s45,2,0.6615275492485058
7UFD_T0K,run5_s45,3,0.7010456392670686
7UFD_T0K,run5_s45,4,0.6343991273600426
7UFE_NXR,run5_s45,0,0.813209526489583
7UFE_NXR,run5_s45,1,0.8986903024216003
7UFE_NXR,run5_s45,2,0.7047449332330219
7UFE_NXR,run5_s45,3,0.7211969531153272
7UFE_NXR,run5_s45,4,0.7573513140566248
7UFF_NYF,run5_s45,0,0.7281533533125775
7UFF_NYF,run5_s45,1,0.8285460361334593
7UFF_NYF,run5_s45,2,0.8129543045041078
7UFF_NYF,run5_s45,3,0.8613713491388016
7UFF_NYF,run5_s45,4,0.9138122468226645
8SO1_CFF,run5_s45,0,0.7567389679309073
8SO1_CFF,run5_s45,1,1.2654684428387615
8SO1_CFF,run5_s45,2,0.57104182511006
8SO1_CFF,run5_s45,3,1.145581359208683
8SO1_CFF,run5_s45,4,0.7818365331268115
8SPD_CL6,run5_s45,0,0.6835776585780575
8SPD_CL6,run5_s45,1,0.4574301511070081
8SPD_CL6,run5_s45,2,0.4954906628569744
8SPD_CL6,run5_s45,3,0.48945251204543005
8SPD_CL6,run5_s45,4,0.7237058301916829
9BBB_A1APA,run5_s45,0,1.1945790540029504
9BBB_A1APA,run5_s45,1,0.9085555697372513
9BBB_A1APA,run5_s45,2,1.1756295811757767
9BBB_A1APA,run5_s45,3,0.9082437029690567
9BBB_A1APA,run5_s45,4,0.9213593531548864
9BV5_A1ASV,run5_s45,0,0.751764265953823
9BV5_A1ASV,run5_s45,1,1.2939508249862386
9BV5_A1ASV,run5_s45,2,0.7548258586658589
9BV5_A1ASV,run5_s45,3,0.8468362619678622
9BV5_A1ASV,run5_s45,4,1.7082265675290313
9BV6_A1ASU,run5_s45,0,2.60147147516179
9BV6_A1ASU,run5_s45,1,0.6391866571164876
9BV6_A1ASU,run5_s45,2,0.9087245637437479
9BV6_A1ASU,run5_s45,3,1.369535420884489
9BV6_A1ASU,run5_s45,4,1.852698943626487
9BV6_PG0,run5_s45,0,3.121861964885338
9BV6_PG0,run5_s45,1,3.030270265196066
9BV6_PG0,run5_s45,2,3.070389628007574
9BV6_PG0,run5_s45,3,3.186601527560042
9BV6_PG0,run5_s45,4,2.9431301022994067
9BV7_A1AST,run5_s45,0,1.2529221369209587
9BV7_A1AST,run5_s45,1,1.2338947458562133
9BV7_A1AST,run5_s45,2,1.1888566191030125
9BV7_A1AST,run5_s45,3,1.2508161933658895
9BV7_A1AST,run5_s45,4,1.213897283582057
9BV8_A1ASS,run5_s45,0,0.7225686563743668
9BV8_A1ASS,run5_s45,1,0.648284394241231
9BV8_A1ASS,run5_s45,2,0.7305911840016452
9BV8_A1ASS,run5_s45,3,0.6139065507611418
9BV8_A1ASS,run5_s45,4,0.747137277218448
9BV9_A1ASR,run5_s45,0,0.9065405645816897
9BV9_A1ASR,run5_s45,1,1.257266290439
9BV9_A1ASR,run5_s45,2,2.0077984504720474
9BV9_A1ASR,run5_s45,3,2.261100764110258
9BV9_A1ASR,run5_s45,4,1.2731164963482715
9BVA_A1ASQ,run5_s45,0,1.150069952944283
9BVA_A1ASQ,run5_s45,1,1.2347298849920603
9BVA_A1ASQ,run5_s45,2,1.0098832393049186
9BVA_A1ASQ,run5_s45,3,1.087416513819995
9BVA_A1ASQ,run5_s45,4,1.3932925816536368
9BVB_A1ASP,run5_s45,0,1.245641272466769
9BVB_A1ASP,run5_s45,1,1.1741404213463156
9BVB_A1ASP,run5_s45,2,1.256220200119984
9BVB_A1ASP,run5_s45,3,1.4005994218507278
9BVB_A1ASP,run5_s45,4,1.2872191658945304
9BVC_A1ASO,run5_s45,0,1.3247640496240216
9BVC_A1ASO,run5_s45,1,0.957892445315324
9BVC_A1ASO,run5_s45,2,1.0378518485789885
9BVC_A1ASO,run5_s45,3,1.1404923326758232
9BVC_A1ASO,run5_s45,4,1.0201497407684632
9COR_A1A07,run5_s45,0,1.4018855710934381
9COR_A1A07,run5_s45,1,1.044426565948426
9COR_A1A07,run5_s45,2,1.3415377943099955
9COR_A1A07,run5_s45,3,1.4184986805924322
9COR_A1A07,run5_s45,4,1.3281770772544887
9COS_A1A06,run5_s45,0,0.6727568133542214
9COS_A1A06,run5_s45,1,0.8658127517555303
9COS_A1A06,run5_s45,2,0.7759584624155971
9COS_A1A06,run5_s45,3,0.7974187212610077
9COS_A1A06,run5_s45,4,0.6608560755915641
9COT_A1A08,run5_s45,0,0.7540674063138549
9COT_A1A08,run5_s45,1,0.7626073936575467
9COT_A1A08,run5_s45,2,0.9056152909990411
9COT_A1A08,run5_s45,3,0.8726909293870667
9COT_A1A08,run5_s45,4,0.8082835973803496
9COU_A1A4U,run5_s45,0,1.1275080155188102
9COU_A1A4U,run5_s45,1,1.1068215143821045
9COU_A1A4U,run5_s45,2,0.9300012661123819
9COU_A1A4U,run5_s45,3,0.9982024829092053
9COU_A1A4U,run5_s45,4,0.948962099794659
9COV_A1A4S,run5_s45,0,1.1724080997965398
9COV_A1A4S,run5_s45,1,1.061817929247805
9COV_A1A4S,run5_s45,2,0.9679578336111945
9COV_A1A4S,run5_s45,3,1.1002990888356619
9COV_A1A4S,run5_s45,4,1.1418758473161132
9COW_A1A4V,run5_s45,0,1.203947568401295
9COW_A1A4V,run5_s45,1,1.0021145123214865
9COW_A1A4V,run5_s45,2,1.5213797457549612
9COW_A1A4V,run5_s45,3,1.0511929911641424
9COW_A1A4V,run5_s45,4,1.1908773798573264
9COX_A1A4K,run5_s45,0,1.0795268549217318
9COX_A1A4K,run5_s45,1,1.01505205548984
9COX_A1A4K,run5_s45,2,1.201219312623939
9COX_A1A4K,run5_s45,3,1.0127008231512948
9COX_A1A4K,run5_s45,4,1.3015891746880353
9COY_A1A4T,run5_s45,0,1.7329166075338251
9COY_A1A4T,run5_s45,1,1.7667697133422446
9COY_A1A4T,run5_s45,2,1.6894631816577736
9COY_A1A4T,run5_s45,3,1.7289379461721148
9COY_A1A4T,run5_s45,4,1.30224369699654
9MS1_A1BNX,run5_s45,0,0.942457171791791
9MS1_A1BNX,run5_s45,1,1.828680093103666
9MS1_A1BNX,run5_s45,2,0.8920703623915875
9MS1_A1BNX,run5_s45,3,0.9511941070764954
9MS1_A1BNX,run5_s45,4,0.8907998976856606
9PLJ_TCI,run5_s45,0,1.4146857144018066
9PLJ_TCI,run5_s45,1,1.6105904433317069
9PLJ_TCI,run5_s45,2,2.0346907816791253
9PLJ_TCI,run5_s45,3,1.6596927487577275
9PLJ_TCI,run5_s45,4,1.417736435373093
9PLK_A1CIW,run5_s45,0,1.7106921725319055
9PLK_A1CIW,run5_s45,1,1.7998512341056314
9PLK_A1CIW,run5_s45,2,1.9558539443544756
9PLK_A1CIW,run5_s45,3,2.7062678994422855
9PLK_A1CIW,run5_s45,4,1.9581873085974375
9YK4_PG4,run5_s45,0,3.453934206006995
9YK4_PG4,run5_s45,1,3.3908766473223535
9YK4_PG4,run5_s45,2,3.4834288641991216
9YK4_PG4,run5_s45,3,3.496028102270786
9YK4_PG4,run5_s45,4,24.3664729989805
