ligand,sample,rep,engine,ranking_score,ptm,iptm,plddt,gpde,has_clash,disorder
X74,4,0,protenix,0.976850152015686,0.9541158676147461,0.9825336933135986,92.33865356445312,0.4030505120754242,0.0,0.0
X74,5,0,protenix,0.9763398170471191,0.9541769027709961,0.9818804860115051,92.33522033691406,0.40381893515586853,0.0,0.0
X74,6,0,protenix,0.9764829874038696,0.9540607333183289,0.9820885062217712,92.33312225341797,0.40466514229774475,0.0,0.0
X74,7,0,protenix,0.9758715033531189,0.9539064764976501,0.9813627600669861,92.33987426757812,0.4052882492542267,0.0,0.0
X74,8,0,protenix,0.9770314693450928,0.9541773200035095,0.9827449917793274,92.34192657470703,0.40297454595565796,0.0,0.0
X74,9,0,protenix,0.9768494367599487,0.954157829284668,0.9825223088264465,92.33683013916016,0.40275663137435913,0.0,0.0
X74,10,0,protenix,0.9761577844619751,0.9540919661521912,0.9816741943359375,92.33576965332031,0.4048384428024292,0.0,0.0
X74,11,0,protenix,0.9762617945671082,0.9540835022926331,0.9818063378334045,92.34032440185547,0.40534430742263794,0.0,0.0
X74,12,0,protenix,0.9762955904006958,0.9539898633956909,0.981872022151947,92.33734893798828,0.4043312072753906,0.0,0.0
X74,13,0,protenix,0.9760618805885315,0.9539887309074402,0.9815801382064819,92.33323669433594,0.40522700548171997,0.0,0.0
X74,14,0,protenix,0.9762068390846252,0.954035758972168,0.9817495942115784,92.33628845214844,0.4043639600276947,0.0,0.0
X74,15,0,protenix,0.9768509864807129,0.9541385173797607,0.9825290441513062,92.33592224121094,0.4027128219604492,0.0,0.0
X74,16,0,protenix,0.9760615825653076,0.9540369510650635,0.9815677404403687,92.33651733398438,0.40489500761032104,0.0,0.0
X74,17,0,protenix,0.9763876795768738,0.9541381001472473,0.9819501042366028,92.34111022949219,0.40468207001686096,0.0,0.0
X74,18,0,protenix,0.9768564701080322,0.9541165828704834,0.9825414419174194,92.34357452392578,0.40354448556900024,0.0,0.0
X74,19,0,protenix,0.975841224193573,0.9539547562599182,0.9813128113746643,92.33026123046875,0.40620166063308716,0.0,0.0
X7D,0,0,protenix,0.9773205518722534,0.9539027810096741,0.9831749200820923,92.26667022705078,0.4005805253982544,0.0,0.0
X7D,1,0,protenix,0.9765944480895996,0.9536494612693787,0.9823306798934937,92.25841522216797,0.40231069922447205,0.0,0.0
X7D,2,0,protenix,0.976567804813385,0.9537044167518616,0.9822836518287659,92.27619171142578,0.40197035670280457,0.0,0.0
X7D,3,0,protenix,0.9765748977661133,0.9537283778190613,0.9822865128517151,92.26376342773438,0.4021475315093994,0.0,0.0
X7D,4,0,protenix,0.9773098826408386,0.9537481069564819,0.9832002520561218,92.2659912109375,0.4005420506000519,0.0,0.0
X7D,5,0,protenix,0.9768905639648438,0.9538441300392151,0.9826521277427673,92.2537612915039,0.40235331654548645,0.0,0.0
X7D,6,0,protenix,0.9774758219718933,0.9539568424224854,0.9833555221557617,92.27587890625,0.3999265432357788,0.0,0.0
X7D,7,0,protenix,0.9773472547531128,0.9539725184440613,0.9831908941268921,92.28089141845703,0.4004119038581848,0.0,0.0
X7D,8,0,protenix,0.976690948009491,0.953788697719574,0.9824165105819702,92.27227783203125,0.4021626114845276,0.0,0.0
X7D,9,0,protenix,0.9766601324081421,0.953857421875,0.98236083984375,92.26786041259766,0.4019632041454315,0.0,0.0
X7D,10,0,protenix,0.9767451882362366,0.9536951780319214,0.9825077056884766,92.2650375366211,0.40221095085144043,0.0,0.0
X7D,11,0,protenix,0.9766504764556885,0.9539218544960022,0.9823325872421265,92.27717590332031,0.4018899202346802,0.0,0.0
X7D,12,0,protenix,0.9767819046974182,0.953781008720398,0.9825320839881897,92.26538848876953,0.4025130271911621,0.0,0.0
X7D,13,0,protenix,0.9772844314575195,0.9539751410484314,0.9831116795539856,92.2608413696289,0.40068674087524414,0.0,0.0
X7D,14,0,protenix,0.9767009019851685,0.953730046749115,0.9824435710906982,92.26111602783203,0.4019986391067505,0.0,0.0
X7D,15,0,protenix,0.9765875339508057,0.9535638689994812,0.9823434948921204,92.26629638671875,0.4021831154823303,0.0,0.0
